time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,-1.9390419729479416,1.390232914251884,16.572658407141876,0.08849119747079381,0.14995310183122879,0.0,-2.421134157014233,1.5133357056872943,4.614693433143168,-0.034048291022606786,-0.00669444339760762,0.0,446.398712455109,446.862900028403,447.50813186361825,447.3274784920447
2.640000000000002,-2.087388745959497,1.482708176671877,16.851399108606596,0.08685046085258197,0.15006700690227337,0.0,-2.5237725935936277,1.568952004238019,4.676323952014495,-0.028198644840667343,6.226450019630606e-05,0.0,451.5209527618724,452.06588094004564,451.5448252737545,452.0161816975052
2.700000000000002,-2.241522761323678,1.5782765210655325,17.13128521066648,0.08938985011144851,0.15036024416819416,0.0,-2.614123675231233,1.6168745223160401,4.653185499636965,-0.05196423186528494,-0.007152663275246038,0.0,425.6063976346814,424.9883817639059,425.8960674804437,423.8574963207213
2.760000000000002,-2.4016745606531535,1.67708075107695,17.41359511927036,0.08642129052920122,0.15019790775806374,0.0,-2.7242381346967286,1.6762221398679304,4.756633494280125,-0.057564089503341874,-0.0025682745800834966,0.0,466.0049949969186,466.3633558479134,465.0428409653663,464.60215765180794
2.820000000000002,-2.568482142940649,1.7793956067311332,17.70230316819789,0.08383150871782696,0.15265196055358032,0.0,-2.836225139720998,1.733930700755247,4.866346466793151,-0.06901766700081409,0.013963608013285566,0.0,468.0545944611769,469.33957647146104,468.76057983788564,467.8670700010982
2.880000000000002,-2.7418264619952466,1.8849652825362082,17.9959143718593,0.07970003154965521,0.15788025683881646,0.0,-2.942437899335551,1.7845936209563502,4.920263594468923,-0.07182773400030044,-0.010221083310022482,0.0,452.4096378389424,450.4577735118243,453.8947651617409,453.6655371171143
2.940000000000002,-2.9216358771212616,1.993483140806235,18.292682740109566,0.07634561382726623,0.16100913850123,0.0,-3.051502839443023,1.8322750558455403,4.971639576497622,-0.06225454362724185,0.009803888464412772,0.0,450.92608752778597,452.54116676434137,453.21596293856453,453.98141492369456
3.000000000000002,-3.1087548185896567,2.105121417067321,18.596805076930977,0.07423774941195393,0.16196769208556905,0.0,-3.1858154072826657,1.8886630020700925,5.1647215997709575,-0.07748098621037572,0.015377249334485685,0.0,496.5076064228374,496.91625325368295,495.7917065400075,494.6686632231401
3.0600000000000023,-3.303223256040348,2.219754386027701,18.90793057301531,0.07458543744114898,0.1632221689791269,0.0,-3.296623929471217,1.9323961125388152,5.205771793672231,-0.05416556375223034,0.007753756348585475,0.0,452.80477397121143,452.1908401097488,451.4641923521114,453.3382204105517
3.1200000000000023,-3.5044428206210236,2.3370227934458034,19.221685624791498,0.07407312133821531,0.17343690666847156,0.0,-3.411653562075145,1.9764109180029348,5.252086802995239,-0.03720117665733823,-0.027671664013159673,0.0,456.15912281460993,453.320876515177,454.64867075803187,456.00469248429135
